District,Type,A24,A5P,MH,SFA,SFD,GQ
CT446,Rural,0,0,0,0,0,0
CT446,Town,0,0,0,0,0,0
CT447,Metropolitan,0,1425,0,1031,1864,0
CT447,Rural,0,0,0,0,0,0
CT447,Town,0,0,0,0,0,0
CT448,Metropolitan,0,75,0,0,170,0
CT448,Rural,0,0,0,0,0,0
CT448,Town,0,0,0,0,0,0
CT449,Metropolitan,0,1185,0,756,530,0
CT449,Rural,0,0,0,0,0,0
CT449,Town,0,0,0,0,0,0
CT450,Metropolitan,0,2960,0,0,879,0
CT450,Rural,0,0,0,0,0,0
CT450,Town,0,0,0,0,0,0
CT451,Metropolitan,0,1592,0,122,824,0
CT451,Rural,0,0,0,0,0,0
CT451,Town,0,0,0,0,0,0
CT452,Metropolitan,0,0,0,179,778,0
CT452,Rural,0,0,0,0,0,0
CT452,Town,0,0,0,0,0,0
CT453,Metropolitan,0,0,0,0,1,0
CT453,Rural,0,0,0,0,0,0
CT453,Town,0,0,0,0,0,0
CT454,Metropolitan,0,830,0,0,0,0
CT454,Rural,0,0,0,0,0,0
CT454,Town,0,0,0,0,0,0
CT455,Metropolitan,0,0,0,198,703,0
CT455,Rural,0,0,0,0,0,0
CT455,Town,0,0,0,0,0,0
CT456,Metropolitan,0,0,0,0,3369,0
CT456,Rural,0,0,0,0,0,0
CT456,Town,0,0,0,0,0,0
CT457,Metropolitan,0,401,0,0,1569,0
CT457,Rural,0,0,0,0,0,0
CT457,Town,0,0,0,0,0,0
CT458,Metropolitan,0,0,0,0,295,0
CT458,Rural,0,0,0,0,0,0
CT458,Town,0,0,0,0,0,0
CT459,Metropolitan,0,0,0,0,1,0
CT459,Rural,0,0,0,0,0,0
CT459,Town,0,0,0,0,0,0
CT460,Metropolitan,0,0,0,0,753,0
CT460,Rural,0,0,0,0,0,0
CT460,Town,0,0,0,0,0,0
CT461,Metropolitan,0,0,116,201,469,0
CT461,Rural,0,0,0,0,0,0
CT461,Town,0,0,0,0,0,0
CT462,Metropolitan,0,142,0,397,2211,0
CT462,Rural,0,0,0,0,0,0
CT462,Town,0,0,0,0,0,0
CT463,Metropolitan,0,0,0,0,442,0
CT463,Rural,0,0,0,0,0,0
CT463,Town,0,0,0,0,0,0
CT464,Metropolitan,0,0,0,0,1482,0
CT464,Rural,0,0,0,0,0,0
CT464,Town,0,0,0,0,0,0
CT465,Metropolitan,0,0,0,0,1,0
CT465,Rural,0,0,0,0,0,0
CT465,Town,0,0,0,0,0,0
CT466,Metropolitan,0,0,0,203,482,0
CT466,Rural,0,0,0,0,0,0
CT466,Town,0,0,0,0,0,0
CT467,Metropolitan,0,334,0,240,2629,0
CT467,Rural,0,0,0,0,0,0
CT467,Town,0,0,0,0,0,0
CT468,Metropolitan,0,215,0,0,799,0
CT468,Rural,0,0,0,0,0,0
CT468,Town,0,0,0,0,0,0
CT469,Metropolitan,0,209,0,115,1360,0
CT469,Rural,0,0,0,0,0,0
CT469,Town,0,0,0,0,0,0
CT470,Metropolitan,0,0,0,0,1,0
CT470,Rural,0,0,0,0,0,0
CT470,Town,0,0,0,0,0,0
CT471,Metropolitan,0,0,195,0,135,0
CT471,Rural,0,0,0,0,0,0
CT471,Town,0,0,0,0,0,0
CT472,Metropolitan,0,938,0,634,1396,0
CT472,Rural,0,0,0,0,0,0
CT472,Town,0,0,0,0,0,0
CT473,Metropolitan,0,0,0,0,1,0
CT473,Rural,0,0,0,0,0,0
CT473,Town,0,0,0,0,0,0
CT474,Metropolitan,0,0,0,0,320,0
CT474,Rural,0,0,0,0,0,0
CT474,Town,0,0,0,0,0,0
CT475,Metropolitan,0,0,0,0,159,0
CT475,Rural,0,0,0,0,0,0
CT475,Town,0,0,0,0,0,0
CT476,Metropolitan,0,0,0,0,2043,0
CT476,Rural,0,0,0,0,0,0
CT476,Town,0,0,0,0,0,0
CT477,Metropolitan,0,142,0,0,1999,0
CT477,Rural,0,0,0,0,0,0
CT477,Town,0,0,0,0,0,0
CT478,Metropolitan,0,0,0,0,1,0
CT478,Rural,0,0,0,0,0,0
CT478,Town,0,0,0,0,0,0
CT479,Metropolitan,0,0,0,0,1,0
CT479,Rural,0,0,0,0,0,0
CT479,Town,0,0,0,0,0,0
CT480,Metropolitan,0,0,0,0,353,0
CT480,Rural,0,0,0,0,0,0
CT480,Town,0,0,0,0,0,0
CT481,Metropolitan,0,1601,0,170,402,0
CT481,Rural,0,0,0,0,0,0
CT481,Town,0,0,0,0,0,0
CT482,Metropolitan,0,0,0,0,1,0
CT482,Rural,0,0,0,0,0,0
CT482,Town,0,0,0,0,0,0
CT483,Metropolitan,0,0,0,0,1,0
CT483,Rural,0,0,0,0,0,0
CT483,Town,0,0,0,0,0,0
CT484,Metropolitan,0,0,0,0,1787,0
CT484,Rural,0,0,0,0,0,0
CT484,Town,0,0,0,0,0,0
CT485,Metropolitan,0,0,0,0,1,0
CT485,Rural,0,0,0,0,0,0
CT485,Town,0,0,0,0,0,0
CT486,Metropolitan,0,0,0,0,1,0
CT486,Rural,0,0,0,0,0,0
CT486,Town,0,0,0,0,0,0
CT487,Metropolitan,0,0,0,0,209,0
CT487,Rural,0,0,0,0,0,0
CT487,Town,0,0,0,0,0,0
CT488,Metropolitan,0,0,0,0,1,0
CT488,Rural,0,0,0,0,0,0
CT488,Town,0,0,0,0,0,0
CT489,Metropolitan,0,0,0,0,1,0
CT489,Rural,0,0,0,0,0,0
CT489,Town,0,0,0,0,0,0
CT490,Metropolitan,0,0,0,0,1,0
CT490,Rural,0,0,0,0,0,0
CT490,Town,0,0,0,0,0,0
CT491,Metropolitan,0,0,0,0,1,0
CT491,Rural,0,0,0,0,0,0
CT491,Town,0,0,0,0,0,0
CT492,Metropolitan,0,0,0,0,1,0
CT492,Rural,0,0,0,0,0,0
CT492,Town,0,0,0,0,0,0
CT493,Metropolitan,0,0,0,0,1851,0
CT493,Rural,0,0,0,0,0,0
CT493,Town,0,0,0,0,0,0
CT494,Metropolitan,0,0,0,0,1,0
CT494,Rural,0,0,0,0,0,0
CT494,Town,0,0,0,0,0,0
CT495,Metropolitan,0,0,0,0,1,0
CT495,Rural,0,0,0,0,0,0
CT495,Town,0,0,0,0,0,0
CT496,Metropolitan,0,0,0,320,0,0
CT496,Rural,0,0,0,0,0,0
CT496,Town,0,0,0,0,0,0
CT497,Metropolitan,0,0,0,0,853,0
CT497,Rural,0,0,0,0,0,0
CT497,Town,0,0,0,0,0,0
CT498,Metropolitan,0,391,0,0,1287,0
CT498,Rural,0,0,0,0,0,0
CT498,Town,0,0,0,0,0,0
CT499,Metropolitan,0,214,0,271,3571,0
CT499,Rural,0,0,0,0,0,0
CT499,Town,0,0,0,0,0,0
CT500,Metropolitan,0,0,0,0,2278,0
CT500,Rural,0,0,0,0,0,0
CT500,Town,0,0,0,0,0,0
CT501,Metropolitan,0,132,0,269,330,0
CT501,Rural,0,0,0,0,0,0
CT501,Town,0,0,0,0,0,0
CT502,Metropolitan,0,0,0,0,187,0
CT502,Rural,0,0,0,0,0,0
CT502,Town,0,0,0,0,0,0
CT503,Metropolitan,0,0,0,0,432,0
CT503,Rural,0,0,0,0,0,0
CT503,Town,0,0,0,0,0,0
CT504,Metropolitan,0,0,0,0,1524,0
CT504,Rural,0,0,0,0,0,0
CT504,Town,0,0,0,0,0,0
CT505,Metropolitan,0,0,326,0,1770,0
CT505,Rural,0,0,0,0,0,0
CT505,Town,0,0,0,0,0,0
CT506,Metropolitan,0,0,525,0,165,0
CT506,Rural,0,0,0,0,0,0
CT506,Town,0,0,0,0,0,0
CT507,Metropolitan,0,0,0,0,1,0
CT507,Rural,0,0,0,0,0,0
CT507,Town,0,0,0,0,0,0
CT508,Metropolitan,0,0,0,129,312,0
CT508,Rural,0,0,0,0,0,0
CT508,Town,0,0,0,0,0,0
CT509,Metropolitan,0,0,0,0,849,0
CT509,Rural,0,0,0,0,0,0
CT509,Town,0,0,0,0,0,0
CT510,Metropolitan,0,252,0,531,5238,0
CT510,Rural,0,0,0,0,0,0
CT510,Town,0,0,0,0,0,0
CT511,Metropolitan,0,0,0,0,1905,0
CT511,Rural,0,0,0,0,0,0
CT511,Town,0,0,0,0,0,0
CT512,Metropolitan,0,836,0,99,784,0
CT512,Rural,0,0,0,0,0,0
CT512,Town,0,0,0,0,0,0
CT513,Metropolitan,0,0,0,0,201,0
CT513,Rural,0,0,0,0,0,0
CT513,Town,0,0,0,0,0,0
CT514,Metropolitan,0,416,298,111,1786,0
CT514,Rural,0,0,0,0,0,0
CT514,Town,0,0,0,0,0,0
CT515,Metropolitan,0,0,0,162,1351,0
CT515,Rural,0,0,0,0,0,0
CT515,Town,0,0,0,0,0,0
CT516,Metropolitan,0,0,0,0,1,0
CT516,Rural,0,0,0,0,0,0
CT516,Town,0,0,0,0,0,0
CT517,Metropolitan,0,0,0,0,4787,0
CT517,Rural,0,0,0,0,0,0
CT517,Town,0,0,0,0,0,0
CT518,Metropolitan,0,0,0,0,1,0
CT518,Rural,0,0,0,0,0,0
CT518,Town,0,0,0,0,0,0
CT519,Metropolitan,0,0,0,522,6016,0
CT519,Rural,0,0,0,0,0,0
CT519,Town,0,0,0,0,0,0
CT520,Metropolitan,0,563,0,298,1373,0
CT520,Rural,0,0,0,0,0,0
CT520,Town,0,0,0,0,0,0
CT521,Metropolitan,0,0,0,0,65,0
CT521,Rural,0,0,0,0,0,0
CT521,Town,0,0,0,0,0,0
CT522,Metropolitan,0,0,0,0,184,0
CT522,Rural,0,0,0,0,0,0
CT522,Town,0,0,0,0,0,0
CT523,Metropolitan,0,0,0,0,1,0
CT523,Rural,0,0,0,0,0,0
CT523,Town,0,0,0,0,0,0
CT524,Metropolitan,0,0,0,205,2608,0
CT524,Rural,0,0,0,0,0,0
CT524,Town,0,0,0,0,0,0
CT525,Metropolitan,0,1050,0,405,3349,0
CT525,Rural,0,0,0,0,0,0
CT525,Town,0,0,0,0,0,0
CT526,Metropolitan,0,147,0,0,249,0
CT526,Rural,0,0,0,0,0,0
CT526,Town,0,0,0,0,0,0
CT527,Metropolitan,0,0,0,0,651,0
CT527,Rural,0,0,0,0,0,0
CT527,Town,0,0,0,0,0,0
CT528,Metropolitan,0,424,0,73,815,0
CT528,Rural,0,0,0,0,0,0
CT528,Town,0,0,0,0,0,0
CT529,Metropolitan,0,510,0,0,0,0
CT529,Rural,0,0,0,0,0,0
CT529,Town,0,0,0,0,0,0
CT530,Metropolitan,0,315,0,0,976,0
CT530,Rural,0,0,0,0,0,0
CT530,Town,0,0,0,0,0,0
CT531,Metropolitan,0,0,0,0,555,0
CT531,Rural,0,0,0,0,0,0
CT531,Town,0,0,0,0,0,0
CT532,Metropolitan,0,481,0,0,1032,0
CT532,Rural,0,0,0,0,0,0
CT532,Town,0,0,0,0,0,0
CT533,Metropolitan,0,0,0,0,1,0
CT533,Rural,0,0,0,0,0,0
CT533,Town,0,0,0,0,0,0
CT534,Metropolitan,0,167,0,0,991,0
CT534,Rural,0,0,0,0,0,0
CT534,Town,0,0,0,0,0,0
CT535,Metropolitan,0,0,0,0,1,0
CT535,Rural,0,0,0,0,0,0
CT535,Town,0,0,0,0,0,0
CT536,Metropolitan,0,224,0,0,0,0
CT536,Rural,0,0,0,0,0,0
CT536,Town,0,0,0,0,0,0
CT537,Metropolitan,0,481,0,0,1385,0
CT537,Rural,0,0,0,0,0,0
CT537,Town,0,0,0,0,0,0
CT538,Metropolitan,0,0,0,0,1,0
CT538,Rural,0,0,0,0,0,0
CT538,Town,0,0,0,0,0,0
CT539,Metropolitan,0,138,0,167,429,0
CT539,Rural,0,0,0,0,0,0
CT539,Town,0,0,0,0,0,0
CT540,Metropolitan,0,0,0,0,1,0
CT540,Rural,0,0,0,0,0,0
CT540,Town,0,0,0,0,0,0
CT541,Metropolitan,0,0,0,0,380,0
CT541,Rural,0,0,0,0,0,0
CT541,Town,0,0,0,0,0,0
CT542,Metropolitan,0,0,0,0,1,0
CT542,Rural,0,0,0,0,0,0
CT542,Town,0,0,0,0,0,0
CT543,Metropolitan,0,0,0,0,279,0
CT543,Rural,0,0,0,0,0,0
CT543,Town,0,0,0,0,0,0
CT544,Metropolitan,0,0,0,0,1,0
CT544,Rural,0,0,0,0,0,0
CT544,Town,0,0,0,0,0,0
CT545,Metropolitan,0,163,0,0,515,0
CT545,Rural,0,0,0,0,0,0
CT545,Town,0,0,0,0,0,0
CT546,Metropolitan,0,0,0,0,1,0
CT546,Rural,0,0,0,0,0,0
CT546,Town,0,0,0,0,0,0
CT547,Metropolitan,0,0,0,0,1,0
CT547,Rural,0,0,0,0,0,0
CT547,Town,0,0,0,0,0,0
CT548,Metropolitan,0,0,0,0,1201,0
CT548,Rural,0,0,0,0,0,0
CT548,Town,0,0,0,0,0,0
CT549,Metropolitan,0,0,0,0,6055,0
CT549,Rural,0,0,0,0,0,0
CT549,Town,0,0,0,0,0,0
CT550,Metropolitan,0,0,0,0,1,0
CT550,Rural,0,0,0,0,0,0
CT550,Town,0,0,0,0,0,0
CT551,Metropolitan,0,0,0,0,2287,0
CT551,Rural,0,0,0,0,0,0
CT551,Town,0,0,0,0,0,0
CT552,Metropolitan,0,0,0,416,733,0
CT552,Rural,0,0,0,0,0,0
CT552,Town,0,0,0,0,0,0
CT553,Metropolitan,0,0,0,0,1893,0
CT553,Rural,0,0,0,0,0,0
CT553,Town,0,0,0,0,0,0
CT554,Metropolitan,0,730,0,0,0,0
CT554,Rural,0,0,0,0,0,0
CT554,Town,0,0,0,0,0,0
CT555,Metropolitan,0,0,0,0,1,0
CT555,Rural,0,0,0,0,0,0
CT555,Town,0,0,0,0,0,0
CT556,Metropolitan,0,0,0,0,1,0
CT556,Rural,0,0,0,0,0,0
CT556,Town,0,0,0,0,0,0
CT557,Metropolitan,0,0,0,0,1,0
CT557,Rural,0,0,0,0,0,0
CT557,Town,0,0,0,0,0,0
CT558,Metropolitan,0,0,0,0,1,0
CT558,Rural,0,0,0,0,0,0
CT558,Town,0,0,0,0,0,0
CT559,Metropolitan,0,1338,0,0,1715,0
CT559,Rural,0,0,0,0,0,0
CT559,Town,0,0,0,0,0,0
CT560,Metropolitan,0,0,0,0,274,0
CT560,Rural,0,0,0,0,0,0
CT560,Town,0,0,0,0,0,0
CT561,Metropolitan,0,0,0,185,562,0
CT561,Rural,0,0,0,0,0,0
CT561,Town,0,0,0,0,0,0
CT562,Metropolitan,0,130,0,161,1697,0
CT562,Rural,0,0,0,0,0,0
CT562,Town,0,0,0,0,0,0
CT563,Metropolitan,0,0,0,0,1,0
CT563,Rural,0,0,0,0,0,0
CT563,Town,0,0,0,0,0,0
CT564,Metropolitan,0,753,0,0,1484,0
CT564,Rural,0,0,0,0,0,0
CT564,Town,0,0,0,0,0,0
CT565,Metropolitan,0,0,0,0,1,0
CT565,Rural,0,0,0,0,0,0
CT565,Town,0,0,0,0,0,0
CT566,Metropolitan,0,0,0,0,1068,0
CT566,Rural,0,0,0,0,0,0
CT566,Town,0,0,0,0,0,0
CT567,Metropolitan,0,0,0,0,3068,0
CT567,Rural,0,0,0,0,0,0
CT567,Town,0,0,0,0,0,0
CT568,Metropolitan,0,236,0,0,1297,0
CT568,Rural,0,0,0,0,0,0
CT568,Town,0,0,0,0,0,0
CT569,Metropolitan,0,1952,0,0,1260,0
CT569,Rural,0,0,0,0,0,0
CT569,Town,0,0,0,0,0,0
CT570,Metropolitan,0,0,0,0,1759,0
CT570,Rural,0,0,0,0,0,0
CT570,Town,0,0,0,0,0,0
CT571,Metropolitan,0,328,164,0,5849,0
CT571,Rural,0,0,0,0,0,0
CT571,Town,0,0,0,0,0,0
CT572,Metropolitan,0,199,0,0,0,0
CT572,Rural,0,0,0,0,0,0
CT572,Town,0,0,0,0,0,0
CT573,Metropolitan,0,0,0,0,249,0
CT573,Rural,0,0,0,0,0,0
CT573,Town,0,0,0,0,0,0
CT574,Metropolitan,0,0,0,0,485,0
CT574,Rural,0,0,0,0,0,0
CT574,Town,0,0,0,0,0,0
CT575,Metropolitan,0,549,203,0,1424,0
CT575,Rural,0,0,0,0,0,0
CT575,Town,0,0,0,0,0,0
CT576,Metropolitan,0,0,0,309,0,0
CT576,Rural,0,0,0,0,0,0
CT576,Town,0,0,0,0,0,0
CT577,Metropolitan,0,369,0,138,0,0
CT577,Rural,0,0,0,0,0,0
CT577,Town,0,0,0,0,0,0
CT578,Metropolitan,0,330,0,460,2148,0
CT578,Rural,0,0,0,0,0,0
CT578,Town,0,0,0,0,0,0
CT579,Metropolitan,0,0,0,309,586,0
CT579,Rural,0,0,0,0,0,0
CT579,Town,0,0,0,0,0,0
CT580,Metropolitan,0,411,315,614,0,0
CT580,Rural,0,0,0,0,0,0
CT580,Town,0,0,0,0,0,0
CT581,Metropolitan,0,676,0,0,1194,0
CT581,Rural,0,0,0,0,0,0
CT581,Town,0,0,0,0,0,0
CT582,Metropolitan,0,0,0,0,1645,0
CT582,Rural,0,0,0,0,0,0
CT582,Town,0,0,0,0,0,0
CT583,Metropolitan,0,0,0,0,1,0
CT583,Rural,0,0,0,0,0,0
CT583,Town,0,0,0,0,0,0
CT584,Metropolitan,0,0,0,0,1,0
CT584,Rural,0,0,0,0,0,0
CT584,Town,0,0,0,0,0,0
CT585,Metropolitan,0,846,0,0,837,0
CT585,Rural,0,0,0,0,0,0
CT585,Town,0,0,0,0,0,0
CT586,Metropolitan,0,0,0,0,1725,0
CT586,Rural,0,0,0,0,0,0
CT586,Town,0,0,0,0,0,0
CT587,Metropolitan,0,0,0,324,4857,0
CT587,Rural,0,0,0,0,0,0
CT587,Town,0,0,0,0,0,0
CT588,Metropolitan,0,0,0,167,4183,0
CT588,Rural,0,0,0,0,0,0
CT588,Town,0,0,0,0,0,0
CT589,Metropolitan,0,0,0,212,4331,0
CT589,Rural,0,0,0,0,0,0
CT589,Town,0,0,0,0,0,0
CT590,Metropolitan,0,0,0,0,1,0
CT590,Rural,0,0,0,0,0,0
CT590,Town,0,0,0,0,0,0
CT591,Metropolitan,0,411,0,369,3731,0
CT591,Rural,0,0,0,0,0,0
CT591,Town,0,0,0,0,0,0
CT592,Metropolitan,0,0,0,0,1,0
CT592,Rural,0,0,0,0,0,0
CT592,Town,0,0,0,0,0,0
CT593,Metropolitan,0,182,0,0,1160,0
CT593,Rural,0,0,0,0,0,0
CT593,Town,0,0,0,0,0,0
CT594,Metropolitan,0,0,0,0,1,0
CT594,Rural,0,0,0,0,0,0
CT594,Town,0,0,0,0,0,0
CT595,Metropolitan,0,679,0,407,1925,0
CT595,Rural,0,0,0,0,0,0
CT595,Town,0,0,0,0,0,0
CT596,Metropolitan,0,454,0,651,710,0
CT596,Rural,0,0,0,0,0,0
CT596,Town,0,0,0,0,0,0
CT597,Metropolitan,0,0,0,0,595,0
CT597,Rural,0,0,0,0,0,0
CT597,Town,0,0,0,0,0,0
CT598,Metropolitan,0,0,0,0,1,0
CT598,Rural,0,0,0,0,0,0
CT598,Town,0,0,0,0,0,0
CT599,Metropolitan,0,0,0,0,1,0
CT599,Rural,0,0,0,0,0,0
CT599,Town,0,0,0,0,0,0
CT600,Metropolitan,0,0,0,281,1320,0
CT600,Rural,0,0,0,0,0,0
CT600,Town,0,0,0,0,0,0
CT601,Metropolitan,0,0,0,0,1,0
CT601,Rural,0,0,0,0,0,0
CT601,Town,0,0,0,0,0,0
CT602,Metropolitan,0,0,0,0,1,0
CT602,Rural,0,0,0,0,0,0
CT602,Town,0,0,0,0,0,0
CT603,Metropolitan,0,671,0,0,5832,0
CT603,Rural,0,0,0,0,0,0
CT603,Town,0,0,0,0,0,0
CT604,Metropolitan,0,0,0,0,2547,0
CT604,Rural,0,0,0,0,0,0
CT604,Town,0,0,0,0,0,0
CT605,Metropolitan,0,0,0,0,92,0
CT605,Rural,0,0,0,0,0,0
CT605,Town,0,0,0,0,0,0
CT606,Metropolitan,0,328,0,846,2641,0
CT606,Rural,0,0,0,0,0,0
CT606,Town,0,0,0,0,0,0
CT607,Metropolitan,0,0,0,0,722,0
CT607,Rural,0,0,0,0,0,0
CT607,Town,0,0,0,0,0,0
CT608,Metropolitan,0,0,0,0,1,0
CT608,Rural,0,0,0,0,0,0
CT608,Town,0,0,0,0,0,0
CT609,Metropolitan,0,654,0,208,890,0
CT609,Rural,0,0,0,0,0,0
CT609,Town,0,0,0,0,0,0
CT610,Metropolitan,0,0,0,184,2582,0
CT610,Rural,0,0,0,0,0,0
CT610,Town,0,0,0,0,0,0
CT611,Metropolitan,0,407,0,407,752,0
CT611,Rural,0,0,0,0,0,0
CT611,Town,0,0,0,0,0,0
CT612,Metropolitan,0,0,0,744,7393,0
CT612,Rural,0,0,0,0,0,0
CT612,Town,0,0,0,0,0,0
CT613,Metropolitan,0,0,0,387,5352,0
CT613,Rural,0,0,0,0,0,0
CT613,Town,0,0,0,0,0,0
CT614,Metropolitan,0,851,0,294,13525,0
CT614,Rural,0,0,0,0,0,0
CT614,Town,0,0,0,0,0,0
CT615,Metropolitan,0,0,0,525,1632,0
CT615,Rural,0,0,0,0,0,0
CT615,Town,0,0,0,0,0,0
CT616,Metropolitan,0,182,0,233,4706,0
CT616,Rural,0,0,0,0,0,0
CT616,Town,0,0,0,0,0,0
CT617,Metropolitan,0,0,0,0,3212,0
CT617,Rural,0,0,0,0,0,0
CT617,Town,0,0,0,0,0,0
CT618,Metropolitan,0,0,0,0,1,0
CT618,Rural,0,0,0,0,0,0
CT618,Town,0,0,0,0,0,0
CT619,Metropolitan,0,0,0,188,1165,0
CT619,Rural,0,0,0,0,0,0
CT619,Town,0,0,0,0,0,0
CT620,Metropolitan,0,360,0,0,0,0
CT620,Rural,0,0,0,0,0,0
CT620,Town,0,0,0,0,0,0
CT621,Metropolitan,0,0,0,0,1,0
CT621,Rural,0,0,0,0,0,0
CT621,Town,0,0,0,0,0,0
CT622,Metropolitan,0,1109,0,397,816,0
CT622,Rural,0,0,0,0,0,0
CT622,Town,0,0,0,0,0,0
CT623,Metropolitan,0,407,0,0,467,0
CT623,Rural,0,0,0,0,0,0
CT623,Town,0,0,0,0,0,0
CT624,Metropolitan,0,361,0,0,0,0
CT624,Rural,0,0,0,0,0,0
CT624,Town,0,0,0,0,0,0
CT625,Metropolitan,0,983,0,105,2403,0
CT625,Rural,0,0,0,0,0,0
CT625,Town,0,0,0,0,0,0
CT626,Metropolitan,0,0,0,184,5419,0
CT626,Rural,0,0,0,0,0,0
CT626,Town,0,0,0,0,0,0
CT627,Metropolitan,0,1295,0,0,1482,0
CT627,Rural,0,0,0,0,0,0
CT627,Town,0,0,0,0,0,0
CT628,Metropolitan,0,0,0,0,1,0
CT628,Rural,0,0,0,0,0,0
CT628,Town,0,0,0,0,0,0
CT629,Metropolitan,0,475,0,0,558,0
CT629,Rural,0,0,0,0,0,0
CT629,Town,0,0,0,0,0,0
CT630,Metropolitan,0,0,0,0,4444,0
CT630,Rural,0,0,0,0,0,0
CT630,Town,0,0,0,0,0,0
CT631,Metropolitan,0,0,0,118,732,0
CT631,Rural,0,0,0,0,0,0
CT631,Town,0,0,0,0,0,0
CT632,Metropolitan,0,0,0,358,1598,0
CT632,Rural,0,0,0,0,0,0
CT632,Town,0,0,0,0,0,0
CT633,Metropolitan,0,739,0,165,6564,0
CT633,Rural,0,0,0,0,0,0
CT633,Town,0,0,0,0,0,0
CT634,Metropolitan,0,579,0,286,8698,0
CT634,Rural,0,0,0,0,0,0
CT634,Town,0,0,0,0,0,0
CT635,Metropolitan,0,0,0,510,13657,0
CT635,Rural,0,0,0,0,0,0
CT635,Town,0,0,0,0,0,0
CT636,Metropolitan,0,446,177,1238,31902,0
CT636,Rural,0,0,0,0,0,0
CT636,Town,0,0,0,0,0,0
CT637,Metropolitan,0,164,0,0,2205,0
CT637,Rural,0,0,0,0,0,0
CT637,Town,0,0,0,0,0,0
CT638,Metropolitan,0,0,0,95,134,0
CT638,Rural,0,0,0,0,0,0
CT638,Town,0,0,0,0,0,0
CT639,Metropolitan,0,0,0,576,7178,0
CT639,Rural,0,0,0,0,0,0
CT639,Town,0,0,0,0,0,0
CT640,Metropolitan,0,165,0,0,3068,0
CT640,Rural,0,0,0,0,0,0
CT640,Town,0,0,0,0,0,0
CT641,Metropolitan,0,0,0,0,93,0
CT641,Rural,0,0,0,0,0,0
CT641,Town,0,0,0,0,0,0
CT642,Metropolitan,0,0,1575,0,5656,0
CT642,Rural,0,0,0,0,0,0
CT642,Town,0,0,0,0,0,0
CT643,Metropolitan,0,1846,0,129,4882,0
CT643,Rural,0,0,0,0,0,0
CT643,Town,0,0,0,0,0,0
CT644,Metropolitan,0,0,0,0,3810,0
CT644,Rural,0,0,0,0,0,0
CT644,Town,0,0,0,0,0,0
CT645,Metropolitan,0,329,0,0,756,0
CT645,Rural,0,0,0,0,0,0
CT645,Town,0,0,0,0,0,0
CT646,Metropolitan,0,659,0,0,652,0
CT646,Rural,0,0,0,0,0,0
CT646,Town,0,0,0,0,0,0
CT647,Metropolitan,0,0,0,0,180,0
CT647,Rural,0,0,0,0,0,0
CT647,Town,0,0,0,0,0,0
CT648,Metropolitan,0,169,0,981,1216,0
CT648,Rural,0,0,0,0,0,0
CT648,Town,0,0,0,0,0,0
CT649,Metropolitan,0,0,0,0,1468,0
CT649,Rural,0,0,0,0,0,0
CT649,Town,0,0,0,0,0,0
CT650,Metropolitan,0,0,0,330,835,0
CT650,Rural,0,0,0,0,0,0
CT650,Town,0,0,0,0,0,0
CT651,Metropolitan,0,0,0,0,1924,0
CT651,Rural,0,0,0,0,0,0
CT651,Town,0,0,0,0,0,0
CT652,Metropolitan,0,0,0,0,408,0
CT652,Rural,0,0,0,0,0,0
CT652,Town,0,0,0,0,0,0
CT653,Metropolitan,0,0,0,0,3633,0
CT653,Rural,0,0,0,0,0,0
CT653,Town,0,0,0,0,0,0
CT654,Metropolitan,0,0,0,0,1115,0
CT654,Rural,0,0,0,0,0,0
CT654,Town,0,0,0,0,0,0
CT655,Metropolitan,0,0,0,0,438,0
CT655,Rural,0,0,0,0,0,0
CT655,Town,0,0,0,0,0,0
CT656,Metropolitan,0,0,0,0,3010,0
CT656,Rural,0,0,0,0,0,0
CT656,Town,0,0,0,0,0,0
CT657,Metropolitan,0,0,0,0,1303,0
CT657,Rural,0,0,0,0,0,0
CT657,Town,0,0,0,0,0,0
CT658,Metropolitan,0,0,0,0,2105,0
CT658,Rural,0,0,0,0,0,0
CT658,Town,0,0,0,0,0,0
CT659,Metropolitan,0,0,0,0,3840,0
CT659,Rural,0,0,0,0,0,0
CT659,Town,0,0,0,0,0,0
CT660,Metropolitan,0,485,0,0,1409,0
CT660,Rural,0,0,0,0,0,0
CT660,Town,0,0,0,0,0,0
CT661,Metropolitan,0,0,0,291,1507,0
CT661,Rural,0,0,0,0,0,0
CT661,Town,0,0,0,0,0,0
CT662,Metropolitan,0,256,0,0,668,0
CT662,Rural,0,0,0,0,0,0
CT662,Town,0,0,0,0,0,0
CT663,Metropolitan,0,886,238,229,773,0
CT663,Rural,0,0,0,0,0,0
CT663,Town,0,0,0,0,0,0
CT664,Metropolitan,0,0,0,0,760,0
CT664,Rural,0,0,0,0,0,0
CT664,Town,0,0,0,0,0,0
CT665,Metropolitan,0,565,0,0,1564,0
CT665,Rural,0,0,0,0,0,0
CT665,Town,0,0,0,0,0,0
CT666,Metropolitan,0,0,703,0,3025,0
CT666,Rural,0,0,0,0,0,0
CT666,Town,0,0,0,0,0,0
CT667,Metropolitan,0,0,0,0,1137,0
CT667,Rural,0,0,0,0,0,0
CT667,Town,0,0,0,0,0,0
CT668,Metropolitan,0,0,0,0,477,0
CT668,Rural,0,0,0,0,0,0
CT668,Town,0,0,0,0,0,0
CT669,Metropolitan,0,167,0,233,1297,0
CT669,Rural,0,0,0,0,0,0
CT669,Town,0,0,0,0,0,0
