129_129_xxx,NA,1848,594,594
130_130_xxx,NA,NA,NA,NA
131_131_xxx,NA,NA,NA,NA
132_132_xxx,NA,NA,NA,NA
133_133_xxx,NA,NA,NA,NA
134_134_xxx,NA,NA,NA,NA
135_135_xxx,NA,NA,NA,NA
136_136_xxx,NA,NA,2674,2674
137_137_xxx,NA,NA,NA,NA
138_138_xxx,NA,NA,NA,NA
139_139_xxx,NA,NA,NA,NA
140_140_xxx,NA,NA,NA,NA
141_141_xxx,NA,NA,NA,NA
142_142_xxx,NA,NA,NA,NA
143_143_xxx,NA,NA,NA,NA
144_144_xxx,NA,NA,NA,NA
145_145_xxx,NA,NA,NA,NA
146_146_xxx,NA,NA,NA,NA
147_147_xxx,NA,NA,NA,NA
148_148_xxx,NA,NA,3288,3288
149_149_xxx,NA,NA,NA,NA
150_150_xxx,NA,NA,NA,NA
151_151_xxx,NA,NA,NA,NA
152_152_xxx,NA,NA,NA,NA
153_153_xxx,NA,NA,2595,2595
154_154_xxx,NA,NA,NA,NA
155_155_xxx,NA,NA,NA,NA
156_156_xxx,NA,NA,NA,NA
157_157_xxx,NA,NA,NA,NA
158_158_xxx,NA,NA,NA,NA
159_159_xxx,NA,NA,NA,NA
160_160_xxx,NA,NA,NA,NA
161_161_xxx,NA,NA,NA,NA
162_162_xxx,NA,NA,NA,NA
163_163_xxx,NA,NA,NA,NA
164_164_xxx,NA,NA,NA,NA
165_165_xxx,NA,NA,2382,2382
166_166_xxx,NA,NA,NA,NA
167_167_xxx,NA,NA,NA,NA
168_168_xxx,NA,1848,594,594
169_169_xxx,NA,NA,NA,NA
170_170_xxx,NA,NA,NA,NA
171_171_xxx,NA,NA,NA,NA
172_172_xxx,NA,NA,NA,NA
173_173_xxx,NA,NA,NA,NA
174_174_xxx,NA,NA,NA,NA
175_175_xxx,NA,NA,2674,2674
176_176_xxx,NA,NA,NA,NA
177_177_xxx,NA,NA,NA,NA
178_178_xxx,NA,NA,NA,NA
179_179_xxx,NA,NA,NA,NA
180_180_xxx,NA,NA,NA,NA
181_181_xxx,NA,NA,NA,NA
182_182_xxx,NA,NA,NA,NA
183_183_xxx,NA,NA,NA,NA
184_184_xxx,NA,NA,NA,NA
185_185_xxx,NA,NA,NA,NA
186_186_xxx,NA,NA,NA,NA
187_187_xxx,NA,NA,3288,3288
188_188_xxx,NA,NA,NA,NA
189_189_xxx,NA,NA,NA,NA
190_190_xxx,NA,NA,NA,NA
191_191_xxx,NA,NA,NA,NA
192_192_xxx,NA,NA,2595,2595
193_193_xxx,NA,NA,NA,NA
194_194_xxx,NA,NA,NA,NA
195_195_xxx,NA,NA,NA,NA
196_196_xxx,NA,NA,NA,NA
197_197_xxx,NA,NA,NA,NA
198_198_xxx,NA,NA,NA,NA
199_199_xxx,NA,NA,NA,NA
200_200_xxx,NA,NA,NA,NA
201_201_xxx,NA,NA,NA,NA
202_202_xxx,NA,NA,NA,NA
203_203_xxx,NA,NA,NA,NA
204_204_xxx,NA,NA,2382,2382
205_205_xxx,NA,NA,NA,NA
206_206_xxx,NA,NA,NA,NA
207_207_xxx,NA,1848,594,594
208_208_xxx,NA,NA,NA,NA
209_209_xxx,NA,NA,NA,NA
210_210_xxx,NA,NA,NA,NA
211_211_xxx,NA,NA,NA,NA
212_212_xxx,NA,NA,NA,NA
213_213_xxx,NA,NA,NA,NA
214_214_xxx,NA,NA,2674,2674
215_215_xxx,NA,NA,NA,NA
216_216_xxx,NA,NA,NA,NA
217_217_xxx,NA,NA,NA,NA
218_218_xxx,NA,NA,NA,NA
219_219_xxx,NA,NA,NA,NA
220_220_xxx,NA,NA,NA,NA
221_221_xxx,NA,NA,NA,NA
222_222_xxx,NA,NA,NA,NA
223_223_xxx,NA,NA,NA,NA
224_224_xxx,NA,NA,NA,NA
225_225_xxx,NA,NA,NA,NA
226_226_xxx,NA,NA,3288,3288
227_227_xxx,NA,NA,NA,NA
228_228_xxx,NA,NA,NA,NA
229_229_xxx,NA,NA,NA,NA
230_230_xxx,NA,NA,NA,NA
231_231_xxx,NA,NA,2595,2595
232_232_xxx,NA,NA,NA,NA
233_233_xxx,NA,NA,NA,NA
234_234_xxx,NA,NA,NA,NA
235_235_xxx,NA,NA,NA,NA
236_236_xxx,NA,NA,NA,NA
237_237_xxx,NA,NA,NA,NA
238_238_xxx,NA,NA,NA,NA
239_239_xxx,NA,NA,NA,NA
240_240_xxx,NA,NA,NA,NA
241_241_xxx,NA,NA,NA,NA
242_242_xxx,NA,NA,NA,NA
243_243_xxx,NA,NA,2382,2382
244_244_xxx,NA,NA,NA,NA
245_245_xxx,NA,NA,NA,NA
246_246_xxx,NA,1848,594,594
247_247_xxx,NA,NA,NA,NA
248_248_xxx,NA,NA,NA,NA
249_249_xxx,NA,NA,NA,NA
250_250_xxx,NA,NA,NA,NA
251_251_xxx,NA,NA,NA,NA
252_252_xxx,NA,NA,NA,NA
253_253_xxx,NA,NA,2674,2674
254_254_xxx,NA,NA,NA,NA
255_255_xxx,NA,NA,NA,NA
256_256_xxx,NA,NA,NA,NA
257_257_xxx,NA,NA,NA,NA
258_258_xxx,NA,NA,NA,NA
259_259_xxx,NA,NA,NA,NA
260_260_xxx,NA,NA,NA,NA
261_261_xxx,NA,NA,NA,NA
262_262_xxx,NA,NA,NA,NA
263_263_xxx,NA,NA,NA,NA
264_264_xxx,NA,NA,NA,NA
265_265_xxx,NA,NA,3288,3288
266_266_xxx,NA,NA,NA,NA
267_267_xxx,NA,NA,NA,NA
268_268_xxx,NA,NA,NA,NA
269_269_xxx,NA,NA,NA,NA
270_270_xxx,NA,NA,2595,2595
271_271_xxx,NA,NA,NA,NA
272_272_xxx,NA,NA,NA,NA
273_273_xxx,NA,NA,NA,NA
274_274_xxx,NA,NA,NA,NA
275_275_xxx,NA,NA,NA,NA
276_276_xxx,NA,NA,NA,NA
277_277_xxx,NA,NA,NA,NA
278_278_xxx,NA,NA,NA,NA
279_279_xxx,NA,NA,NA,NA
280_280_xxx,NA,NA,NA,NA
281_281_xxx,NA,NA,NA,NA
282_282_xxx,NA,NA,2382,2382
283_283_xxx,NA,NA,NA,NA
284_284_xxx,NA,NA,NA,NA
285_285_xxx,NA,1848,594,594
286_286_xxx,NA,NA,NA,NA
287_287_xxx,NA,NA,NA,NA
288_288_xxx,NA,NA,NA,NA
289_289_xxx,NA,NA,NA,NA
290_290_xxx,NA,NA,NA,NA
291_291_xxx,NA,NA,NA,NA
292_292_xxx,NA,NA,2674,2674
293_293_xxx,NA,NA,NA,NA
294_294_xxx,NA,NA,NA,NA
295_295_xxx,NA,NA,NA,NA
296_296_xxx,NA,NA,NA,NA
297_297_xxx,NA,NA,NA,NA
298_298_xxx,NA,NA,NA,NA
299_299_xxx,NA,NA,NA,NA
300_300_xxx,NA,NA,NA,NA
301_301_xxx,NA,NA,NA,NA
302_302_xxx,NA,NA,NA,NA
303_303_xxx,NA,NA,NA,NA
304_304_xxx,NA,NA,3288,3288
305_305_xxx,NA,NA,NA,NA
306_306_xxx,NA,NA,NA,NA
307_307_xxx,NA,NA,NA,NA
308_308_xxx,NA,NA,NA,NA
309_309_xxx,NA,NA,2595,2595
310_310_xxx,NA,NA,NA,NA
311_311_xxx,NA,NA,NA,NA
312_312_xxx,NA,NA,NA,NA
313_313_xxx,NA,NA,NA,NA
314_314_xxx,NA,NA,NA,NA
315_315_xxx,NA,NA,NA,NA
316_316_xxx,NA,NA,NA,NA
317_317_xxx,NA,NA,NA,NA
318_318_xxx,NA,NA,NA,NA
319_319_xxx,NA,NA,NA,NA
320_320_xxx,NA,NA,NA,NA
321_321_xxx,NA,NA,2382,2382
322_322_xxx,NA,NA,NA,NA
323_323_xxx,NA,NA,NA,NA
324_324_xxx,NA,1848,594,594
325_325_xxx,NA,NA,NA,NA
326_326_xxx,NA,NA,NA,NA
327_327_xxx,NA,NA,NA,NA
328_328_xxx,NA,NA,NA,NA
329_329_xxx,NA,NA,NA,NA
330_330_xxx,NA,NA,NA,NA
331_331_xxx,NA,NA,2674,2674
332_332_xxx,NA,NA,NA,NA
333_333_xxx,NA,NA,NA,NA
334_334_xxx,NA,NA,NA,NA
335_335_xxx,NA,NA,NA,NA
336_336_xxx,NA,NA,NA,NA
337_337_xxx,NA,NA,NA,NA
338_338_xxx,NA,NA,NA,NA
339_339_xxx,NA,NA,NA,NA
340_340_xxx,NA,NA,NA,NA
341_341_xxx,NA,NA,NA,NA
342_342_xxx,NA,NA,NA,NA
343_343_xxx,NA,NA,3288,3288
344_344_xxx,NA,NA,NA,NA
345_345_xxx,NA,NA,NA,NA
346_346_xxx,NA,NA,NA,NA
347_347_xxx,NA,NA,NA,NA
348_348_xxx,NA,NA,2595,2595
349_349_xxx,NA,NA,NA,NA
350_350_xxx,NA,NA,NA,NA
351_351_xxx,NA,NA,NA,NA
352_352_xxx,NA,NA,NA,NA
353_353_xxx,NA,NA,NA,NA
354_354_xxx,NA,NA,NA,NA
355_355_xxx,NA,NA,NA,NA
356_356_xxx,NA,NA,NA,NA
357_357_xxx,NA,NA,NA,NA
358_358_xxx,NA,NA,NA,NA
359_359_xxx,NA,NA,NA,NA
360_360_xxx,NA,NA,2382,2382
361_361_xxx,NA,NA,NA,NA
362_362_xxx,NA,NA,NA,NA
363_363_xxx,NA,1848,594,594
364_364_xxx,NA,NA,NA,NA
365_365_xxx,NA,NA,NA,NA
366_366_xxx,NA,NA,NA,NA
367_367_xxx,NA,NA,NA,NA
368_368_xxx,NA,NA,NA,NA
369_369_xxx,NA,NA,NA,NA
370_370_xxx,NA,NA,2674,2674
371_371_xxx,NA,NA,NA,NA
372_372_xxx,NA,NA,NA,NA
373_373_xxx,NA,NA,NA,NA
374_374_xxx,NA,NA,NA,NA
375_375_xxx,NA,NA,NA,NA
376_376_xxx,NA,NA,NA,NA
377_377_xxx,NA,NA,NA,NA
378_378_xxx,NA,NA,NA,NA
379_379_xxx,NA,NA,NA,NA
380_380_xxx,NA,NA,NA,NA
381_381_xxx,NA,NA,NA,NA
382_382_xxx,NA,NA,3288,3288
383_383_xxx,NA,NA,NA,NA
384_384_xxx,NA,NA,NA,NA
385_385_xxx,NA,NA,NA,NA
386_386_xxx,NA,NA,NA,NA
387_387_xxx,NA,NA,2595,2595
388_388_xxx,NA,NA,NA,NA
389_389_xxx,NA,NA,NA,NA
390_390_xxx,NA,NA,NA,NA
391_391_xxx,NA,NA,NA,NA
392_392_xxx,NA,NA,NA,NA
393_393_xxx,NA,NA,NA,NA
394_394_xxx,NA,NA,NA,NA
395_395_xxx,NA,NA,NA,NA
396_396_xxx,NA,NA,NA,NA
397_397_xxx,NA,NA,NA,NA
398_398_xxx,NA,NA,NA,NA
399_399_xxx,NA,NA,2382,2382
400_400_xxx,NA,NA,NA,NA
401_401_xxx,NA,NA,NA,NA
402_402_xxx,NA,1848,594,594
403_403_xxx,NA,NA,NA,NA
404_404_xxx,NA,NA,NA,NA
405_405_xxx,NA,NA,NA,NA
406_406_xxx,NA,NA,NA,NA
407_407_xxx,NA,NA,NA,NA
408_408_xxx,NA,NA,NA,NA
409_409_xxx,NA,NA,2674,2674
410_410_xxx,NA,NA,NA,NA
411_411_xxx,NA,NA,NA,NA
412_412_xxx,NA,NA,NA,NA
413_413_xxx,NA,NA,NA,NA
414_414_xxx,NA,NA,NA,NA
415_415_xxx,NA,NA,NA,NA
416_416_xxx,NA,NA,NA,NA
417_417_xxx,NA,NA,NA,NA
418_418_xxx,NA,NA,NA,NA
419_419_xxx,NA,NA,NA,NA
420_420_xxx,NA,NA,NA,NA
421_421_xxx,NA,NA,3288,3288
422_422_xxx,NA,NA,NA,NA
423_423_xxx,NA,NA,NA,NA
424_424_xxx,NA,NA,NA,NA
425_425_xxx,NA,NA,NA,NA
426_426_xxx,NA,NA,2595,2595
427_427_xxx,NA,NA,NA,NA
428_428_xxx,NA,NA,NA,NA
429_429_xxx,NA,NA,NA,NA
430_430_xxx,NA,NA,NA,NA
431_431_xxx,NA,NA,NA,NA
432_432_xxx,NA,NA,NA,NA
433_433_xxx,NA,NA,NA,NA
434_434_xxx,NA,NA,NA,NA
435_435_xxx,NA,NA,NA,NA
436_436_xxx,NA,NA,NA,NA
437_437_xxx,NA,NA,NA,NA
438_438_xxx,NA,NA,2382,2382
439_439_xxx,NA,NA,NA,NA
440_440_xxx,NA,NA,NA,NA
441_441_xxx,NA,1848,594,594
442_442_xxx,NA,NA,NA,NA
443_443_xxx,NA,NA,NA,NA
444_444_xxx,NA,NA,NA,NA
445_445_xxx,NA,NA,NA,NA
446_446_xxx,NA,NA,NA,NA
447_447_xxx,NA,NA,NA,NA
448_448_xxx,NA,NA,2674,2674
449_449_xxx,NA,NA,NA,NA
450_450_xxx,NA,NA,NA,NA
451_451_xxx,NA,NA,NA,NA
452_452_xxx,NA,NA,NA,NA
453_453_xxx,NA,NA,NA,NA
454_454_xxx,NA,NA,NA,NA
455_455_xxx,NA,NA,NA,NA
456_456_xxx,NA,NA,NA,NA
457_457_xxx,NA,NA,NA,NA
458_458_xxx,NA,NA,NA,NA
459_459_xxx,NA,NA,NA,NA
460_460_xxx,NA,NA,3288,3288
461_461_xxx,NA,NA,NA,NA
462_462_xxx,NA,NA,NA,NA
463_463_xxx,NA,NA,NA,NA
464_464_xxx,NA,NA,NA,NA
465_465_xxx,NA,NA,2595,2595
466_466_xxx,NA,NA,NA,NA
467_467_xxx,NA,NA,NA,NA
468_468_xxx,NA,NA,NA,NA
469_469_xxx,NA,NA,NA,NA
470_470_xxx,NA,NA,NA,NA
471_471_xxx,NA,NA,NA,NA
472_472_xxx,NA,NA,NA,NA
473_473_xxx,NA,NA,NA,NA
474_474_xxx,NA,NA,NA,NA
475_475_xxx,NA,NA,NA,NA
476_476_xxx,NA,NA,NA,NA
477_477_xxx,NA,NA,2382,2382
478_478_xxx,NA,NA,NA,NA
479_479_xxx,NA,NA,NA,NA
480_480_xxx,NA,1848,594,594
481_481_xxx,NA,NA,NA,NA
482_482_xxx,NA,NA,NA,NA
483_483_xxx,NA,NA,NA,NA
484_484_xxx,NA,NA,NA,NA
485_485_xxx,NA,NA,NA,NA
486_486_xxx,NA,NA,NA,NA
487_487_xxx,NA,NA,2674,2674
488_488_xxx,NA,NA,NA,NA
489_489_xxx,NA,NA,NA,NA
490_490_xxx,NA,NA,NA,NA
491_491_xxx,NA,NA,NA,NA
492_492_xxx,NA,NA,NA,NA
493_493_xxx,NA,NA,NA,NA
494_494_xxx,NA,NA,NA,NA
495_495_xxx,NA,NA,NA,NA
496_496_xxx,NA,NA,NA,NA
497_497_xxx,NA,NA,NA,NA
498_498_xxx,NA,NA,NA,NA
499_499_xxx,NA,NA,3288,3288
500_500_xxx,NA,NA,NA,NA
501_501_xxx,NA,NA,NA,NA
502_502_xxx,NA,NA,NA,NA
503_503_xxx,NA,NA,NA,NA
504_504_xxx,NA,NA,2595,2595
505_505_xxx,NA,NA,NA,NA
506_506_xxx,NA,NA,NA,NA
507_507_xxx,NA,NA,NA,NA
508_508_xxx,NA,NA,NA,NA
509_509_xxx,NA,NA,NA,NA
510_510_xxx,NA,NA,NA,NA
511_511_xxx,NA,NA,NA,NA
512_512_xxx,NA,NA,NA,NA
513_513_xxx,NA,NA,NA,NA
514_514_xxx,NA,NA,NA,NA
515_515_xxx,NA,NA,NA,NA
516_516_xxx,NA,NA,2382,2382
517_517_xxx,NA,NA,NA,NA
518_518_xxx,NA,NA,NA,NA
519_519_xxx,NA,1848,594,594
520_520_xxx,NA,NA,NA,NA
521_521_xxx,NA,NA,NA,NA
522_522_xxx,NA,NA,NA,NA
523_523_xxx,NA,NA,NA,NA
524_524_xxx,NA,NA,NA,NA
525_525_xxx,NA,NA,NA,NA
526_526_xxx,NA,NA,2674,2674
527_527_xxx,NA,NA,NA,NA
528_528_xxx,NA,NA,NA,NA
529_529_xxx,NA,NA,NA,NA
530_530_xxx,NA,NA,NA,NA
531_531_xxx,NA,NA,NA,NA
532_532_xxx,NA,NA,NA,NA
533_533_xxx,NA,NA,NA,NA
534_534_xxx,NA,NA,NA,NA
535_535_xxx,NA,NA,NA,NA
536_536_xxx,NA,NA,NA,NA
537_537_xxx,NA,NA,NA,NA
538_538_xxx,NA,NA,3288,3288
539_539_xxx,NA,NA,NA,NA
540_540_xxx,NA,NA,NA,NA
541_541_xxx,NA,NA,NA,NA
542_542_xxx,NA,NA,NA,NA
543_543_xxx,NA,NA,2595,2595
544_544_xxx,NA,NA,NA,NA
545_545_xxx,NA,NA,NA,NA
546_546_xxx,NA,NA,NA,NA
547_547_xxx,NA,NA,NA,NA
548_548_xxx,NA,NA,NA,NA
549_549_xxx,NA,NA,NA,NA
550_550_xxx,NA,NA,NA,NA
551_551_xxx,NA,NA,NA,NA
552_552_xxx,NA,NA,NA,NA
553_553_xxx,NA,NA,NA,NA
554_554_xxx,NA,NA,NA,NA
555_555_xxx,NA,NA,2382,2382
556_556_xxx,NA,NA,NA,NA
557_557_xxx,NA,NA,NA,NA
558_558_xxx,NA,1848,594,594
559_559_xxx,NA,NA,NA,NA
560_560_xxx,NA,NA,NA,NA
561_561_xxx,NA,NA,NA,NA
562_562_xxx,NA,NA,NA,NA
563_563_xxx,NA,NA,NA,NA
564_564_xxx,NA,NA,NA,NA
565_565_xxx,NA,NA,2674,2674
566_566_xxx,NA,NA,NA,NA
567_567_xxx,NA,NA,NA,NA
568_568_xxx,NA,NA,NA,NA
569_569_xxx,NA,NA,NA,NA
570_570_xxx,NA,NA,NA,NA
571_571_xxx,NA,NA,NA,NA
572_572_xxx,NA,NA,NA,NA
573_573_xxx,NA,NA,NA,NA
574_574_xxx,NA,NA,NA,NA
575_575_xxx,NA,NA,NA,NA
576_576_xxx,NA,NA,NA,NA
577_577_xxx,NA,NA,3288,3288
578_578_xxx,NA,NA,NA,NA
579_579_xxx,NA,NA,NA,NA
580_580_xxx,NA,NA,NA,NA
581_581_xxx,NA,NA,NA,NA
582_582_xxx,NA,NA,2595,2595
583_583_xxx,NA,NA,NA,NA
584_584_xxx,NA,NA,NA,NA
585_585_xxx,NA,NA,NA,NA
586_586_xxx,NA,NA,NA,NA
587_587_xxx,NA,NA,NA,NA
588_588_xxx,NA,NA,NA,NA
589_589_xxx,NA,NA,NA,NA
590_590_xxx,NA,NA,NA,NA
591_591_xxx,NA,NA,NA,NA
592_592_xxx,NA,NA,NA,NA
593_593_xxx,NA,NA,NA,NA
594_594_xxx,NA,NA,2382,2382
595_595_xxx,NA,NA,NA,NA
596_596_xxx,NA,NA,NA,NA
597_597_xxx,NA,1848,594,594
598_598_xxx,NA,NA,NA,NA
599_599_xxx,NA,NA,NA,NA
600_600_xxx,NA,NA,NA,NA
601_601_xxx,NA,NA,NA,NA
602_602_xxx,NA,NA,NA,NA
603_603_xxx,NA,NA,NA,NA
604_604_xxx,NA,NA,2674,2674
605_605_xxx,NA,NA,NA,NA
606_606_xxx,NA,NA,NA,NA
607_607_xxx,NA,NA,NA,NA
608_608_xxx,NA,NA,NA,NA
609_609_xxx,NA,NA,NA,NA
610_610_xxx,NA,NA,NA,NA
611_611_xxx,NA,NA,NA,NA
612_612_xxx,NA,NA,NA,NA
613_613_xxx,NA,NA,NA,NA
614_614_xxx,NA,NA,NA,NA
615_615_xxx,NA,NA,NA,NA
616_616_xxx,NA,NA,3288,3288
617_617_xxx,NA,NA,NA,NA
618_618_xxx,NA,NA,NA,NA
619_619_xxx,NA,NA,NA,NA
620_620_xxx,NA,NA,NA,NA
621_621_xxx,NA,NA,2595,2595
622_622_xxx,NA,NA,NA,NA
623_623_xxx,NA,NA,NA,NA
624_624_xxx,NA,NA,NA,NA
625_625_xxx,NA,NA,NA,NA
626_626_xxx,NA,NA,NA,NA
627_627_xxx,NA,NA,NA,NA
628_628_xxx,NA,NA,NA,NA
629_629_xxx,NA,NA,NA,NA
630_630_xxx,NA,NA,NA,NA
631_631_xxx,NA,NA,NA,NA
632_632_xxx,NA,NA,NA,NA
633_633_xxx,NA,NA,2382,2382
634_634_xxx,NA,NA,NA,NA
635_635_xxx,NA,NA,NA,NA
636_636_xxx,NA,1848,594,594
637_637_xxx,NA,NA,NA,NA
638_638_xxx,NA,NA,NA,NA
639_639_xxx,NA,NA,NA,NA
640_640_xxx,NA,NA,NA,NA
641_641_xxx,NA,NA,NA,NA
642_642_xxx,NA,NA,NA,NA
643_643_xxx,NA,NA,2674,2674
644_644_xxx,NA,NA,NA,NA
645_645_xxx,NA,NA,NA,NA
646_646_xxx,NA,NA,NA,NA
647_647_xxx,NA,NA,NA,NA
648_648_xxx,NA,NA,NA,NA
649_649_xxx,NA,NA,NA,NA
650_650_xxx,NA,NA,NA,NA
651_651_xxx,NA,NA,NA,NA
652_652_xxx,NA,NA,NA,NA
653_653_xxx,NA,NA,NA,NA
654_654_xxx,NA,NA,NA,NA
655_655_xxx,NA,NA,3288,3288
656_656_xxx,NA,NA,NA,NA
657_657_xxx,NA,NA,NA,NA
658_658_xxx,NA,NA,NA,NA
659_659_xxx,NA,NA,NA,NA
660_660_xxx,NA,NA,2595,2595
661_661_xxx,NA,NA,NA,NA
662_662_xxx,NA,NA,NA,NA
663_663_xxx,NA,NA,NA,NA
664_664_xxx,NA,NA,NA,NA
665_665_xxx,NA,NA,NA,NA
666_666_xxx,NA,NA,NA,NA
667_667_xxx,NA,NA,NA,NA
668_668_xxx,NA,NA,NA,NA
669_669_xxx,NA,NA,NA,NA
670_670_xxx,NA,NA,NA,NA
671_671_xxx,NA,NA,NA,NA
672_672_xxx,NA,NA,2382,2382
673_673_xxx,NA,NA,NA,NA
674_674_xxx,NA,NA,NA,NA
675_675_xxx,NA,1848,594,594
676_676_xxx,NA,NA,NA,NA
677_677_xxx,NA,NA,NA,NA
678_678_xxx,NA,NA,NA,NA
679_679_xxx,NA,NA,NA,NA
680_680_xxx,NA,NA,NA,NA
681_681_xxx,NA,NA,NA,NA
682_682_xxx,NA,NA,2674,2674
683_683_xxx,NA,NA,NA,NA
684_684_xxx,NA,NA,NA,NA
685_685_xxx,NA,NA,NA,NA
686_686_xxx,NA,NA,NA,NA
687_687_xxx,NA,NA,NA,NA
688_688_xxx,NA,NA,NA,NA
689_689_xxx,NA,NA,NA,NA
690_690_xxx,NA,NA,NA,NA
691_691_xxx,NA,NA,NA,NA
692_692_xxx,NA,NA,NA,NA
693_693_xxx,NA,NA,NA,NA
694_694_xxx,NA,NA,3288,3288
695_695_xxx,NA,NA,NA,NA
696_696_xxx,NA,NA,NA,NA
697_697_xxx,NA,NA,NA,NA
698_698_xxx,NA,NA,NA,NA
699_699_xxx,NA,NA,2595,2595
700_700_xxx,NA,NA,NA,NA
701_701_xxx,NA,NA,NA,NA
